name,ra,dec,spect_type,vmag
HIP 46840,143.1725272,1.86423899,F7IV-V, 6.11
HIP 72220,221.5624659,1.8929383,A0V, 3.73
HIP 59285,182.4220221,1.89832789,K3III, 5.95
HIP 30798,97.06987797,1.91271649,B9V, 6.48
HIP 36641,113.0247923,1.91448227,F0III, 5.24
HIP 88522,271.155655,1.9190071,B0IIIn, 6.14
HIP 2006,6.35090309,1.93972374,G5III, 5.77
HIP 24607,79.17102659,1.94734447,A0V, 6.42
HIP 95793,292.2541189,1.95052861,A0V, 5.79
HIP 54336,166.7267953,1.95573365,G9IIICN..., 5.52
HIP 11474,36.99970001,1.96088039,K0III, 6.45
HIP 87224,267.3293655,1.96122606,K0III, 6.44
HIP 24349,78.3814722,1.96768435,A5V, 6.08
HIP 80883,247.7285051,1.98410056,A2V, 3.82
HIP 5315,16.99825172,1.99409389,K0IV, 6.44
HIP 55137,169.3223675,2.01090315,M0III comp, 5.18
HIP 27588,87.62510583,2.02471682,G8III+..., 5.97
HIP 86391,264.7853267,2.02810485,F4IV..., 6.25
HIP 94833,289.4507672,2.03179581,A1Vn, 6.19
HIP 91975,281.208054,2.06007487,B9V, 5.02
HIP 82162,251.7906658,2.06456336,A3V, 6.07
HIP 20771,66.75273055,2.0795598,K1III, 6.23
HIP 65198,200.4236614,2.0873706,A2V, 5.69
HIP 117774,358.2697873,2.09065153,A1V, 6.29
HIP 73620,225.7252916,2.09127129,K0III, 4.39
HIP 116495,354.0972788,2.10207138,F6Vbwvar, 5.68
HIP 41299,126.3981262,2.10224935,K5III, 5.74
HIP 114273,347.1701717,2.12761798,G8IV, 5.42
HIP 101339,308.0849822,2.13280461,K2, 6.47
HIP 84780,259.943707,2.13948284,M5III, 6.43
HIP 84479,259.0593911,2.18624365,A2V, 6.17
HIP 77578,237.573039,2.19662489,G8III, 5.21
HIP 117445,357.205669,2.21449865,F5III-IV, 6.47
HIP 38962,119.5864486,2.22452544,K0III, 5.30
HIP 106944,324.8886871,2.24376298,K0III, 5.10
HIP 11738,37.87534312,2.26720689,K3III, 5.27
HIP 30217,95.35741582,2.26858774,A4.5V, 6.30
HIP 104048,316.1888332,2.26993181,G5, 6.34
HIP 71510,219.368705,2.27741561,F8, 6.45
HIP 94477,288.4279146,2.2937137,B8II-III, 5.14
HIP 68776,211.1560408,2.29752929,K0, 6.28
HIP 45336,138.5908053,2.31502422,B9.5V, 3.89
HIP 39311,120.566472,2.33431429,K2III, 4.39
HIP 25505,81.81415869,2.34120488,K0, 6.36
HIP 80558,246.7085944,2.34798373,G8III, 6.06
HIP 25288,81.15042015,2.35316729,B4IVn, 6.33
HIP 50939,156.0547956,2.36807198,G9V, 6.33
HIP 89527,274.023232,2.37758611,M4III, 6.10
HIP 89347,273.4675897,2.39349229,K2, 6.43
HIP 37705,116.0318507,2.40544316,F0III, 6.46
HIP 69389,213.06596,2.40949613,B9p Si, 4.99
HIP 32578,101.9652368,2.41218914,K0III, 4.48
HIP 22797,73.5628985,2.44067149,B2III SB, 3.71
HIP 5510,17.63982219,2.44570842,K4III, 5.97
HIP 48414,148.0511299,2.4538989,A0Vs, 6.02
HIP 92968,284.1066546,2.47120367,G8III, 6.14
HIP 52584,161.2895202,2.48802834,K4III, 6.27
HIP 56388,173.4013886,2.49907231,K5, 6.49
HIP 29151,92.24126844,2.49972675,A3Vn, 5.70
HIP 88601,271.3633868,2.50243928,K0V SB, 4.03
HIP 22730,73.34481369,2.50826491,M1III, 5.33
HIP 77052,236.0076913,2.51552506,G5V, 5.86
HIP 93051,284.3191391,2.5353768,B9IIIp..., 5.56
HIP 24960,80.18226466,2.54473026,G8IV, 6.43
HIP 86831,266.1420354,2.57940751,A1IV-V, 6.16
HIP 24817,79.79678985,2.59593601,F5IIvar, 5.34
HIP 30906,97.31172004,2.64629152,M1, 6.17
HIP 107575,326.80816,2.68613092,A1V, 5.63
HIP 31672,99.41812228,2.70427865,K1III, 6.17
HIP 87108,266.9732252,2.70745875,A0V, 3.75
HIP 85749,262.8389382,2.72446012,G8III, 5.57
HIP 35476,109.8432171,2.74071985,G9III, 5.90
HIP 42142,128.853987,2.74344025,G9III, 6.35
HIP 10273,33.06566579,2.74552179,G5, 6.49
HIP 9487,30.51166929,2.76376048,A2, 3.82
HIP 18993,61.04078184,2.82725258,F6IV, 5.36
HIP 55945,171.9842912,2.85629071,G8II-III, 4.95
HIP 24331,78.32283171,2.86125346,K3III..., 4.46
HIP 80610,246.8844464,2.87065873,K5, 6.35
HIP 95898,292.5438902,2.90407568,K5Ib, 6.08
HIP 30728,96.83531772,2.90825624,G9III, 5.55
HIP 96351,293.8546902,2.91347598,F6IV, 6.37
HIP 95732,292.0866531,2.9300672,B6III, 5.84
HIP 117683,357.9909594,2.93041943,K4II, 5.59
HIP 88192,270.1613147,2.93158759,B5Ib, 3.93
HIP 100969,307.0698698,2.93715202,G8III, 6.20
HIP 104041,316.1734697,2.94226021,K0, 6.41
HIP 65119,200.1733558,2.94231688,A3V, 6.26
HIP 104481,317.4927326,2.94359966,F5IV, 6.44
HIP 113622,345.1787397,3.01200821,K4III, 5.85
HIP 55846,171.6906073,3.01265989,K0IV, 6.49
HIP 32177,100.7775365,3.03382319,K0, 6.18
HIP 32931,102.9140581,3.04206333,A2Vs, 6.37
HIP 62757,192.9037942,3.05673901,K4III:, 6.02
HIP 17103,54.9630986,3.05684307,G6III:, 5.55
HIP 56445,173.5919,3.060415,F5V, 5.76
HIP 25473,81.70928405,3.09567718,B2IV, 4.59
HIP 9353,30.03760293,3.09763527,G2IV, 5.89
HIP 34987,108.5836069,3.11142128,K0III, 5.36
HIP 95501,291.3739694,3.11457923,F0IV, 3.36
HIP 89000,272.475023,3.12029682,F5V, 5.67
HIP 2954,9.37682692,3.13549746,K4III, 6.43
HIP 8833,28.38890233,3.18747844,K0III SB, 4.61
HIP 49329,151.0353143,3.20128263,F4V, 6.43
HIP 27902,88.56551372,3.22576839,K0, 6.30
HIP 12706,40.82551897,3.23617162,A3V, 3.47
HIP 16226,52.26585232,3.2486866,G5, 6.41
HIP 38300,117.6973391,3.27732483,K1III, 6.17
HIP 38406,118.0298376,3.27753363,M5, 6.30
HIP 114971,349.2895568,3.28224524,G7III, 3.70
HIP 61637,189.5184718,3.28247137,A1V, 6.33
HIP 36723,113.2986465,3.29027472,F2V, 5.59
HIP 25861,82.81054942,3.2921351,B1.5V, 5.46
HIP 102631,311.9493986,3.30644316,A0Vn, 6.38
HIP 60172,185.0881357,3.31272688,K1III, 4.97
HIP 19434,62.42931953,3.3228449,F2, 6.49
HIP 89065,272.6678699,3.32426855,K2III, 5.50
HIP 69614,213.7210332,3.33593802,M4III, 6.41
HIP 42402,129.6893699,3.34147477,K2III, 4.45
HIP 15457,49.83974536,3.36997055,G5Vvar, 4.84
HIP 36812,113.5662252,3.37173632,A0Vnn, 5.83
HIP 89918,275.2169255,3.37714467,G8III, 4.85
HIP 96630,294.7041285,3.38152187,B3III, 6.36
HIP 3992,12.82629635,3.38517465,K0III, 6.39
HIP 63090,193.9020137,3.39759862,M3III, 3.39
HIP 42799,130.8061932,3.39866539,B3V..., 4.30
HIP 12318,39.65326455,3.44318549,G9III, 6.21
HIP 95929,292.6379783,3.44440006,A0sh, 6.09
HIP 79120,242.2454196,3.45444515,K5III, 5.93
HIP 117245,356.5980705,3.48687164,C5II, 4.95
HIP 113705,345.4315093,3.5310382,G5, 6.44
HIP 66936,205.7661843,3.53807968,K1III, 5.35
HIP 25142,80.7083388,3.54444809,B1V, 4.99
HIP 62443,191.964239,3.57272118,M4III, 6.42
HIP 22354,72.18594025,3.58856374,K1III, 6.04
HIP 33603,104.7376118,3.60236429,G8III, 5.96
HIP 6061,19.4499337,3.61452038,A3V, 5.13
HIP 53807,165.1401644,3.61753351,K1III, 4.84
HIP 37478,115.3964861,3.6248275,A0V, 5.95
HIP 58510,179.987182,3.65521716,A1V, 5.36
HIP 66200,203.5329387,3.65902506,A1p SrCrEu, 4.92
HIP 90858,278.0286792,3.65959509,A0sp..., 6.41
HIP 15619,50.27821082,3.67568149,G8.5III, 5.70
HIP 8404,27.10843265,3.68540364,G9III, 5.91
HIP 90487,276.9596745,3.74858969,K3III, 6.07
HIP 30382,95.8270415,3.76451254,B3V, 6.41
HIP 26126,83.5699587,3.76693355,A2V, 5.32
HIP 104202,316.6657786,3.80299636,K0, 6.48
HIP 87150,267.0843078,3.80419752,B9.5V, 6.22
HIP 113360,344.3865197,3.81016446,K1III, 6.28
HIP 113889,345.9691938,3.82006998,B6Ve, 4.48
HIP 55791,171.4587625,3.86019417,F3IV, 6.35
HIP 45167,138.0537945,3.86698952,A0V, 6.14
HIP 32226,100.9110245,3.93253483,B0III, 5.88
HIP 40818,124.957701,3.94808579,G8III, 6.04
HIP 88964,272.3911003,3.99328654,F2V, 5.71
HIP 27118,86.25749324,4.00819399,F0III:n, 6.09
HIP 25011,80.3304491,4.01197792,B5Vp, 6.49
HIP 97709,297.861843,4.08864671,K0..., 6.47
HIP 14135,45.56991279,4.08992539,M2III, 2.54
HIP 26594,84.79644123,4.12146667,B3IIIe, 4.50
HIP 85355,261.628665,4.14034239,K3IIvar, 4.34
HIP 28814,91.24316628,4.15867686,G4III, 5.63
HIP 92951,284.060887,4.20205672,A5Vn, 4.98
HIP 92946,284.0548348,4.20352956,A5V, 4.62
HIP 25785,82.58297186,4.20485626,K2IIIvar, 6.21
HIP 81641,250.161196,4.21981484,A1V, 5.77
HIP 43902,134.1543235,4.2365855,G8II-III, 6.13
HIP 92254,282.011118,4.24138735,K5, 6.20
HIP 103569,314.768929,4.29384672,F5III..., 5.30
HIP 103571,314.7715703,4.29497561,G0V, 5.24
HIP 42854,130.9991114,4.33457298,B9.5III-IV, 6.37
HIP 48273,147.625704,4.34377417,F6V..., 6.24
HIP 14143,45.59378383,4.35287042,B7V, 5.62
HIP 88149,270.0658232,4.36864674,B2Ve, 4.79
HIP 20698,66.50556292,4.37348976,K0, 6.37
HIP 110785,336.6550748,4.39363758,F7V, 5.76
HIP 27560,87.554418,4.42349901,K2III, 5.96
HIP 78442,240.2131619,4.42718026,K0III:, 5.82
HIP 111062,337.4914521,4.43205725,F5IVs, 5.51
HIP 38303,117.7129484,4.45939601,G5, 6.49
HIP 77622,237.7037134,4.4775798,A2m, 3.71
HIP 38794,119.0996294,4.48558456,G8III, 6.16
HIP 13756,44.26901296,4.50097062,M4III, 6.15
HIP 103301,313.9193435,4.53269568,G6III-IV, 6.04
HIP 86742,265.8682371,4.56691684,K2III, 2.76
HIP 73350,224.8463113,4.56777277,M1III, 5.91
HIP 99894,304.025117,4.58091965,G5, 6.44
HIP 30419,95.94207368,4.59283881,A5IV, 4.39
HIP 50027,153.2016384,4.61469047,K0III:, 5.77
HIP 47310,144.6141046,4.64941422,K3III, 4.68
HIP 42981,131.395164,4.66456464,K0, 6.45
HIP 110882,336.9644877,4.6964107,K0III, 4.78
HIP 12862,41.3369401,4.71173043,F0III:, 6.04
HIP 52452,160.8371179,4.74774961,K3III+..., 5.77
HIP 42008,128.4311946,4.75701524,G5III, 5.89
HIP 70949,217.689119,4.77231676,K4III, 6.01
HIP 94727,289.1292624,4.83482079,A3IV, 5.59
HIP 31159,98.08010878,4.85599529,K0V, 5.88
HIP 39213,120.3079557,4.87977849,A1V, 5.65
HIP 15807,50.91247448,4.88211155,G5III, 6.37
HIP 101489,308.4996735,4.89868547,K0, 6.42
HIP 68707,210.9823432,4.90097991,F4V, 6.24
HIP 5141,16.45509251,4.90866194,F4V..., 6.35
HIP 34338,106.777003,4.91059836,B9.5III, 6.10
HIP 91142,278.901982,4.93606108,A2pvar, 6.47
HIP 74649,228.7973605,4.93935226,K0III, 5.32
HIP 31697,99.4696009,4.95666675,B1Ib, 6.14
HIP 78685,240.9404719,4.98679189,G9III, 6.07
HIP 79488,243.3142007,5.0210989,K5III, 5.46
HIP 109068,331.4195499,5.05828453,K4III, 4.86
HIP 44659,136.493241,5.09234249,K2II-III, 4.99
HIP 29860,94.31770235,5.09969578,G0.5Vb, 5.70
HIP 65241,200.5405405,5.15485074,A2m, 5.89
HIP 24450,78.68355139,5.15612934,K4III, 5.50
HIP 37279,114.8272419,5.22750767,F5IV-V, 0.40
HIP 82216,251.9434634,5.24684013,B9p (Cr), 5.22
HIP 104987,318.9558198,5.2480739,G0III+..., 3.92
HIP 91499,279.9036492,5.26428186,F8Ib-II, 6.36
HIP 81404,249.3906831,5.27755599,K0, 6.48
HIP 3765,12.09388786,5.28338873,K2V, 5.74
HIP 60353,185.6339017,5.30557355,F8V, 6.46
HIP 25205,80.87951408,5.32304571,A2V, 6.34
HIP 14104,45.46782491,5.3361036,K0, 6.24
HIP 43570,133.1007651,5.34032996,A5V, 6.34
HIP 100541,305.7946225,5.34307747,G8III-IV, 5.30
HIP 115227,350.0855712,5.38145156,K2III, 5.05
HIP 96665,294.7985009,5.39778241,B3V + B3V, 5.18
HIP 21152,68.01975915,5.41001999,F5V, 6.37
HIP 28812,91.24244795,5.41997005,G7III:, 5.67
HIP 18957,60.93584928,5.43563754,B3V, 5.32
HIP 89977,275.3683447,5.43574551,B3Ve, 6.14
HIP 77163,236.3477828,5.44732255,A1V, 5.57
HIP 96204,293.4418095,5.46576513,M8V, 6.35
HIP 45150,137.9820468,5.46865324,A9IVe..., 6.34
HIP 64852,199.4011954,5.46984502,M2III, 4.78
HIP 34789,108.031268,5.47436198,K0III, 6.15
HIP 7884,25.35794814,5.48760445,K3III, 4.45
HIP 67545,207.6028033,5.4972218,K0, 6.00
HIP 74026,226.9180163,5.49808887,K0III, 6.16
HIP 92027,281.3681495,5.50012301,A1V, 5.82
HIP 104031,316.1443488,5.50286035,K5III, 5.63
HIP 94478,288.4334249,5.51563787,A3V, 6.47
HIP 81007,248.1486507,5.52122134,B9.5III, 5.63
HIP 19554,62.83414887,5.52303505,F4V, 5.71
HIP 102833,312.4961321,5.54455718,K0, 6.20
HIP 58809,180.9355406,5.55795197,F5, 6.39
HIP 21295,68.53448353,5.56863495,A2Vs, 5.67
HIP 12093,38.9687042,5.59330163,G8III, 4.87
HIP 22549,72.80152507,5.60510146,B2III SB, 3.68
HIP 49530,151.697684,5.61153274,K1III, 6.20
HIP 116771,354.9867513,5.62735374,F7V, 4.13
HIP 44315,135.3808495,5.64099518,F3IV+..., 6.08
HIP 5346,17.09309979,5.6502213,F0III-IV, 5.51
HIP 34768,107.9641266,5.65471549,A1V, 6.07
HIP 5074,16.2192515,5.65630133,K5III, 6.03
HIP 107151,325.5643541,5.68015144,M2III, 5.30
HIP 42931,131.2553296,5.68059675,A6V, 6.13
HIP 42313,129.4141974,5.70379868,A1Vnn, 4.14
HIP 106856,324.6328073,5.77167281,A9IV-Vn, 5.66
HIP 110298,335.1148539,5.78949288,B5IV, 5.37
HIP 59309,182.5146318,5.80696343,Am, 5.72
HIP 70400,216.0474597,5.82011481,A5V, 5.10
HIP 43234,132.1082535,5.83788486,A0Vn, 4.35
HIP 37031,114.1448755,5.86210427,G0V, 5.89
HIP 79581,243.5565886,5.90189736,K2III, 6.30
HIP 43813,133.8486869,5.9455277,G8III-IV, 3.11
HIP 25813,82.69603301,5.94821792,B5V, 4.20
HIP 62376,191.7595363,5.9505084,A0spe..., 6.31
HIP 104101,316.3616203,5.95848857,F8V, 5.94
HIP 48519,148.4288621,5.95856912,M2III, 5.90
HIP 18907,60.78907003,5.98930909,A1V, 3.91
HIP 102633,311.9513671,6.00824104,A0V, 5.57
HIP 29509,93.2481935,6.01628978,M..., 6.45
HIP 55434,170.2843673,6.02935289,B9.5Vs, 4.05
HIP 18481,59.25706793,6.04013209,A2Vn, 6.09
HIP 17563,56.41846008,6.05002905,B3V, 5.34
HIP 29728,93.91740586,6.06620795,B6V, 6.07
HIP 94068,287.2496561,6.07339716,F0III-IV, 5.23
HIP 87558,268.3094164,6.10125423,F4IV-V, 5.77
HIP 53824,165.1868014,6.10150342,A5III, 4.98
HIP 12447,40.06526184,6.11195277,F3V:, 6.26
HIP 20268,65.17188935,6.13090686,G8III-IV, 5.76
HIP 31646,99.35017866,6.13538051,O8e, 6.05
HIP 7007,22.54559597,6.14393314,K4III, 4.84
HIP 53449,164.0061793,6.18538415,M5IIIvar, 5.91
HIP 19859,63.8702703,6.18712133,G0IV..., 6.32
HIP 16358,52.68914607,6.18874381,G8III, 5.93
HIP 90497,276.9948907,6.19416039,B8III-IV, 5.71
HIP 109427,332.549249,6.197789,A2V, 3.52
HIP 93138,284.5987939,6.24018925,F5IV, 6.22
HIP 88213,270.2202435,6.26831149,B2IV, 6.36
HIP 86575,265.3846863,6.31316423,G7III, 5.97
HIP 32067,100.4967935,6.34541897,O6, 6.36
HIP 25336,81.28278416,6.34973451,B2III, 1.64
HIP 67246,206.7392598,6.35064241,G0V, 6.33
HIP 52660,161.5236861,6.37327206,K1III:, 6.38
HIP 115830,351.9923659,6.37909727,K1III, 4.27
HIP 79137,242.2960971,6.38050993,K1+..., 5.93
HIP 98036,298.8281923,6.40793334,G8IVvar, 3.71
HIP 16695,53.70456368,6.41773268,G0, 6.49
HIP 43109,131.6943593,6.41890691,G0III-IV, 3.38
HIP 77070,236.0666491,6.42551971,K2III, 2.63
HIP 27386,87.000966,6.4542102,A5V, 5.26
HIP 74695,228.9732131,6.46488638,K0, 6.47
HIP 4655,14.9569784,6.48323806,M2III, 6.14
HIP 87866,269.2331854,6.48773401,B9III, 6.28
HIP 57380,176.4648773,6.52981394,M0III, 4.04
HIP 18089,58.00093529,6.53491424,B5V, 5.66
HIP 50851,155.7519036,6.5428835,K3III, 6.06
HIP 106103,322.3937248,6.58138694,K0, 6.41
HIP 58590,180.2182929,6.61439464,A5V, 4.65
HIP 92872,283.8643431,6.61550576,G9III, 5.58
HIP 113904,346.0033129,6.61632017,F2V, 6.42
HIP 106783,324.4317139,6.61839615,A2V, 6.19
HIP 42172,128.962724,6.62053814,F8V, 5.91
HIP 14915,48.10987466,6.66088598,K1IIIpe+..., 5.55
HIP 91237,279.1628863,6.67215598,F3V, 5.43
HIP 47943,146.541837,6.70861426,M1III, 5.80
HIP 108612,330.0329961,6.7174357,B3III, 6.00
HIP 3697,11.84843074,6.74098135,G8III, 5.98
HIP 17595,56.5390162,6.80365522,G9III, 5.91
HIP 61968,190.4881654,6.80664416,A2V, 5.57
HIP 105570,320.7232574,6.81111338,A3V, 5.16
HIP 47205,144.3029521,6.83577519,K1IIIvar, 5.00
HIP 118268,359.8275099,6.86359373,F4IV, 4.03
HIP 108090,328.4905004,6.86477025,G0IIIs, 6.14
HIP 25453,81.66176734,6.86873694,A0Vn, 6.41
HIP 12114,39.01596864,6.88336423,K3V, 5.79
HIP 36265,112.0086529,6.94207694,F0III, 5.22
HIP 80351,246.0451135,6.94817146,A2sp..., 5.83
HIP 51775,158.7003066,6.95361136,G8II-III, 5.07
HIP 2548,8.09897908,6.95545461,B9.5V, 5.69
HIP 22449,72.45890935,6.96124744,F6V, 3.19
HIP 104357,317.1172717,6.98935404,K5III, 6.14
HIP 5824,18.67666596,6.9951961,G6III:, 6.04
HIP 117927,358.7824134,7.07101644,B9V, 6.22
HIP 30541,96.30416365,7.08571682,K1Iabv SB, 6.26
HIP 97970,298.6674303,7.14035304,A2V, 6.14
HIP 35509,109.9483732,7.14309133,F8V, 5.91
HIP 65862,202.5003285,7.17884139,K5, 6.18
HIP 38945,119.524596,7.21355485,A0V, 6.42
HIP 82402,252.5806278,7.24770528,A3m, 5.48
HIP 116918,355.4862754,7.25064591,A3Vn, 5.89
HIP 89772,274.7898469,7.25976189,K2III, 5.41
HIP 98823,301.0346117,7.27793427,K0III, 5.51
HIP 44406,135.6867621,7.29826333,K3III:, 5.85
HIP 3760,12.07226858,7.29991977,G8III, 5.92
HIP 33644,104.8340829,7.31698612,B7III, 6.34
HIP 31216,98.22595658,7.33297921,A0Ib, 4.47
HIP 54182,166.2551246,7.33612254,F2III-IVvar, 4.62
HIP 113465,344.6776804,7.34023912,A1V, 6.35
HIP 77257,236.6114412,7.35323973,G0Vvar, 4.42
HIP 105413,320.2700023,7.3545461,M2III, 5.81
HIP 91523,279.9649936,7.35870967,G8III, 6.26
HIP 96229,293.5217823,7.37931918,K3III, 4.45
HIP 27989,88.79287161,7.40703634,M2Ib, 0.45
HIP 34387,106.9561872,7.47129491,K0III:, 5.74
HIP 12022,38.76724805,7.47129568,G6III:, 6.17
HIP 103652,315.0164746,7.51617986,A7V, 5.98
HIP 107271,325.9157725,7.52879415,K0, 6.47
HIP 26487,84.50463493,7.54145541,B8III, 5.87
HIP 68687,210.9032868,7.54621276,G9III, 6.25
HIP 41325,126.4782801,7.56452889,G8II, 5.13
HIP 31385,98.69303336,7.57249971,A0Vs, 6.44
HIP 5737,18.43250986,7.57548895,A7IV, 5.21
HIP 5743,18.4382284,7.57837574,F7V, 6.44
HIP 3786,12.17039736,7.58520186,K5III, 4.44
HIP 85333,261.5792073,7.59566929,A0..., 6.01
HIP 61103,187.8392838,7.60428312,K5, 6.05
HIP 97229,296.4163157,7.61315784,A3IV, 5.89
HIP 33584,104.6622158,7.62235151,A3V, 6.25
HIP 62267,191.4046753,7.67331477,A8m, 5.22
HIP 12272,39.50292393,7.6953766,F6IV, 6.40
HIP 19719,63.38794242,7.7160341,F3V..., 5.29
HIP 12148,39.14626535,7.73007761,K0III:, 5.81
HIP 9706,31.21246935,7.73566461,K0, 6.44
HIP 22834,73.69914124,7.77916325,K1III, 5.33
HIP 7505,24.18134717,7.83150675,M0, 6.39
HIP 102819,312.451019,7.8641548,A1Vs, 6.32
HIP 21670,69.77542864,7.87098753,A5m, 5.38
HIP 4906,15.73606615,7.89007256,K0III, 4.27
HIP 84113,257.938417,7.89472891,K0III, 6.34
HIP 97607,297.5728331,7.90242825,B2.5IVe, 6.49
HIP 22938,74.0376021,7.90480028,F5, 6.42
HIP 6868,22.09520584,7.96137392,K1IIIvar, 6.22
HIP 35120,108.914234,7.97773709,M4III, 5.78
HIP 42462,129.8523892,8.01767028,K1III, 6.46
HIP 90313,276.4116722,8.0320244,G8III-IV+.., 5.64
HIP 32533,101.8326847,8.03728277,K4III, 4.77
HIP 49029,150.0534347,8.04427686,M2III, 4.68
HIP 54863,168.5075283,8.06095499,K3III, 5.79
HIP 70414,216.0764127,8.08484609,K4III, 6.19
HIP 78840,241.4080587,8.09624575,A3m, 6.27
HIP 56779,174.6150401,8.13428325,M4III, 5.24
HIP 71832,220.4114855,8.16175611,G8IIIvar, 4.86
HIP 110341,335.2323867,8.18668942,F6V, 6.18
HIP 46457,142.1216408,8.18837326,K0III, 5.72
HIP 1645,5.14943435,8.19024803,K3III, 5.38
HIP 106021,322.103474,8.19571132,M1, 6.39
HIP 18975,60.98543787,8.19720135,F2V, 5.45
HIP 7243,23.32611246,8.20881472,K0, 6.31
HIP 1319,4.14190528,8.24018997,G8II-III, 6.12
HIP 70384,216.0036677,8.24400431,A3V, 5.94
HIP 57562,176.9788823,8.24586534,A1, 5.31
HIP 9809,31.55113149,8.24814235,M4, 6.27
HIP 108699,330.2884974,8.25717124,K5III, 5.65
HIP 57328,176.3208533,8.25817475,A4V, 4.84
HIP 90971,278.3470959,8.26827334,B8IIIp SiSr:, 6.42
HIP 36188,111.7878012,8.28940893,B8Vvar, 2.89
HIP 48876,149.5317528,8.31404459,K3III, 6.05
HIP 33297,103.8942879,8.32428996,A0V, 6.28
HIP 93488,285.5898381,8.37352914,K2III, 6.25
HIP 33024,103.2061973,8.38044841,F0Vn, 5.75
HIP 13679,44.05720205,8.38177807,F7IV, 5.97
HIP 66860,205.5540963,8.38860602,F3Vp, 6.16
HIP 25041,80.43150654,8.42856342,B1V..., 5.78
HIP 100953,307.0313153,8.43740668,G9III, 6.23
HIP 85450,261.933622,8.44214144,M4III, 6.42
HIP 58110,178.7631314,8.44390534,K0III:, 5.58
HIP 70327,215.8447503,8.44664037,A0V, 4.86
HIP 83342,255.4956656,8.45066223,A4V, 6.33
HIP 42049,128.5556136,8.45237417,F3IV, 6.04
HIP 11484,37.03965786,8.4600887,B9III, 4.30
HIP 97938,298.5617574,8.46165027,K0III, 4.71
HIP 14607,47.16163978,8.4708913,G9III, 6.28
HIP 194,0.62398938,8.48557854,F0V, 5.70
HIP 23879,76.97030487,8.49857348,Am, 5.33
HIP 79072,242.1170128,8.53432477,M3.5IIIa, 5.69
HIP 109939,333.9992201,8.54959901,A1Vn, 6.21
HIP 98526,300.2457128,8.5577688,K5III, 5.90
HIP 10212,32.83817716,8.57008262,G0IV, 5.64
HIP 77910,238.6678078,8.58033887,A7Vn, 6.28
HIP 82073,251.4578875,8.58257816,K5III, 5.15
HIP 32463,101.6350782,8.5871691,B2.5V, 5.92
HIP 20715,66.58792035,8.59028189,B6IV, 6.06
HIP 60804,186.9252866,8.61037129,G8III, 6.36
HIP 79086,242.1522098,8.61324825,M4III, 6.47
HIP 38868,119.3161732,8.64127641,K0III, 6.03
HIP 51802,158.7591253,8.65043904,A2V, 5.67
HIP 114347,347.3810618,8.67717165,M4Sv, 5.05
HIP 114520,347.9341451,8.72012785,A5Vn, 5.15
HIP 97144,296.1719787,8.72658032,K0, 6.43
HIP 58948,181.30279,8.73284563,G8III, 4.12
HIP 88765,271.8264764,8.73379361,G8III-IV, 4.64
HIP 7819,25.14535993,8.76076486,F2, 6.34
HIP 51008,156.3132871,8.78493853,M2IIIs, 5.61
HIP 113186,343.8067681,8.81609536,A1V, 4.91
HIP 1196,3.7449237,8.8210228,F0IV, 6.02
HIP 10324,33.25004577,8.8467523,G8II:, 4.36
HIP 85139,260.9900572,8.85258733,K1III, 5.77
HIP 38712,118.8809902,8.8630571,F2IV, 5.86
HIP 40617,124.3819152,8.86632545,G8III, 6.28
HIP 97649,297.6945086,8.86738491,A7IV-V, 0.76
HIP 56756,174.5411066,8.88377717,K1III, 6.18
HIP 30448,96.00954036,8.88503625,B8Vn, 6.24
HIP 19860,63.88352173,8.89240989,B3IV, 4.27
HIP 68498,210.3350407,8.89490924,A2V, 5.98
HIP 22509,72.65300943,8.90025258,A1Vn, 4.35
HIP 13954,44.92873469,8.90740111,B6III, 4.71
HIP 39271,120.4613752,8.91393208,G0IV, 6.22
HIP 36284,112.0409561,8.92550376,K3III SB, 4.33
HIP 48734,149.1084432,8.93310774,K2III:, 5.85
HIP 26414,84.33046034,8.95188007,B2IV-V, 6.11
HIP 186,0.60069792,8.9568336,A6V, 6.33
HIP 15900,51.20349011,9.02906504,G8III, 3.61
HIP 29982,94.66813687,9.04728472,K0, 6.24
HIP 46454,142.1140705,9.05677114,F9V, 5.40
HIP 91217,279.1159838,9.12281663,F5III, 5.38
HIP 110986,337.2831355,9.12908395,K5III, 5.60
HIP 34002,105.8247057,9.13834729,A3Vs, 5.96
HIP 8198,26.34828629,9.15764102,K0III, 4.26
HIP 40526,124.128951,9.18566295,K4III, 3.53
HIP 34215,106.4125041,9.18583678,M0III, 5.78
HIP 19740,63.48496228,9.26389844,G5III, 4.84
HIP 36041,111.412078,9.27611835,G8III, 4.99
HIP 26366,84.22637775,9.291412,G8III-IV, 4.09
HIP 51624,158.2028131,9.30659431,B1Ib SB, 3.84
HIP 117628,357.8385604,9.31350996,M3III, 5.77
HIP 113445,344.6451963,9.35721774,G2V+..., 6.43
HIP 16511,53.14970799,9.37355768,B9IV, 5.76
HIP 83000,254.4177942,9.37505626,K2IIIvar, 3.19
HIP 44010,134.4251217,9.38777759,G8III, 6.19
HIP 99158,301.9597506,9.39976375,F3V, 6.43
HIP 114144,346.751066,9.40952259,M2III, 4.54
HIP 21269,68.45074507,9.41362272,G8III, 6.01
HIP 64792,199.194639,9.423693,G0Vs, 5.19
HIP 20522,65.96599009,9.46098377,A3V, 5.10
